Great! Let me know…,Low-B
Saturday am sounds great-and love to see the family as well!   Where and when works best for you? Ireland is amazing.. So beautiful ..,Low-B
Looks like Monday is out—have to be in Paris. So it looks like Friday is the only option for a meeting/lunch with Victoria—or Saturday with you Sue but do not expect a weekend meeting unless you see the value : )  Let me know!,Low-B
"Betsy- Attached are my notes.   I like him as an artist and I like his work. He seems to have great skills and passion and interest. Great!  I know you are anxious to hire right away- AND I think we need to follow a process in our hires.   With years of experience, I believe strongly in the adage, hire slow, fire fast, so please understand that context and bear with me on making sure you follow a process that allows us to ensure fit and a great hire.  You do not want to find yourself  having waited all this time for a hire and having it not work out.   Domain skills are not usually what get in the way of effectiveness. I was looking for how well he would be working, collaborating, culture fit etc. as you and I had discussed.",Low-B
"Portal 1 We want to require the e mail  so we can track who is accessing the TA. The way we are set up pre axon, we cannot give people an individual access code just for THEM,. This way we can monitor who is accessing the TA (in case they pass it around their company) and can intervene.   Portal 2 I think we WANT to require e mail addresses for any download of decks, even abbreviated.  Does that clarify it?  Thanks so much for this under such a short time frame. I learned of this handout complexity this morning while talking to the sponsor.  We can learn from this for the next event. More and more speaking events will be of this type and have this type of situation- Linda now knows to get you involved early on for anything marketing related.  Thank you!!!!",Low-B
Assume you get these..?,Low-B
We asked him to make changes and he did not. We did send him a request! Wonder if it got lost!  We heard from him July 3rd with a  draft and with IP dept. transition had not replied yet. We will let him know immediately as we had requested these changes. We can hold off putting it on the website until the changes are made if we prefer and can let him know that.,Low-B
Bev is asking when I will be at the booth—can you copy her too?,Low-B
BTW—promise to share what I learn  :),Low-B
Can you send this to spam for me? Password issues.,Low-B
Curtis—I saw you on the webinar today! Thanks for attending…I know you know all of this stuff : )  Love the article (pages 16-17) and thanks for the plug! I could have plugged it had I known you were doing it ( both at Training 2016 and today) !  Thanks for sharing—we will reference it on our website etc…  Safe travels and stay in touch.,Low-B
Darn—I missed the 10/9 deadline! When do you need them tonight? I have not even started on this. Other materials are OK.,Low-B
Did he know you were planning to send this out in advance and that his draft was final? It may be very awkward at this point to “remove” people from the end of the day…,Low-B
"Here are our edits! BTW we already had a client look up the book on Amazon- we may want to update some of that copy too at some point. Let me know if you have any questions. FYI, we have caught up on the editing revisions and will have the last bits to Pattie by EOB. All chapters are in. Yeah!",Low-B
"In the spirit of consistency, I thought we might add a cartoon to the contact page if you think there is room. If so let me know and I will find one that fits : )  Thanks and have a great weekend.",Low-B
"Is there any way to include Jim Kouzes full quote (or a longer version) on the praise page as well? I think if we do that he would not have an issue.  I was pretty pleased with what he wrote! I was not sure who would have the greatest name recognition and what sells more books- you are the expert on that.   What will appeal most to the target reader?  Is Loftis represent enough appeal to the “business reader”? Not sure we have a better one -I do like her quote!  Mark Schar’s credentials are:  Dr. Mark Schar  Senior Researcher and Lecturer, School of Engineering   Center for Design Research, Stanford University  FYI  Also:   Former Senior Vice President and Chief Marketing Officer Intuit, Inc.  The only other current option is the MIT quote which would need to be shortened.",Low-B
From our accounting firm- beware!,Low-B
Sorry so many typos!! I meant see if you can commit to the development of a bonus plan by April 1st in the offer letter-does that seem legit Shanna? If needed we could say variable bonus of up to 10k to be spelled out in a plan developed by ___ date or something like that?,Low-B
Here is what she sent. Pretty close. I told her at the end of the call ( did not warn her ) to recap what she heard.,Low-B
"Just a quick question…is there anything that would have changed your mind about the decision you made? I think Betsy thinks she could have “resolved” it if only she had talked with you, based on her conversation with you Friday. I am just curious.",Low-B
Not sure if the content is useful—most comprehensive list we have I believe.,Low-B
Nice note from Lei…,Low-B
Rough draft…probably some gaps and overlaps…hope this helps. Not sure of %’s – events may be 15 and research 25…let me know how it goes!,Low-B
"I wrote you ( see below) asking if you could show me how to set this up in Axon ( I know last week was crazy). I now need to get this done tomorrow. Can you help me make that happen? Note- I will want to have them use the team dashboard as well, - they will complete it right before my debrief after my session on Jan 21. If best, we can send them both at the same time. I would like to insist everyone do a NEW HBDI for this session so they are all in AXON. They will also need to be able to download and access the app will do another session Jan 22.  If anyone has not been debriefed before I will handle it vs using the TA.",Low-B
Oh my-does that mean she now has to double up her payments to pay them back? UHG! Did that happen to anyone else?,Low-B
"I hope you had a fantastic Thanksgiving and are recovering from all that great food!  I wanted to update you on some issues we have had , since the very beginning, with Digital Benefits. I am told that you recommended them and asked that we work only with them, so I thought you might want to know about this change. This year has been a nightmare  with them. In spite of the issues we had ( screwed up enrollment for many employees, cancellation scare notice sent out to all mid year, missing employee cards, late enrollements for new employees and on and on) we asked Digital for renewal info for 2016 earlier this fall. We did not hear back from them and had to constantly chase them for info- and did nto get anything in time to do the renewal. We had to cancel our planned employee enrollment information meetings since they would not move faster—they always complained it was the insurance co’s problem (they had recommended that company!)",Low-B
"I am excited to announce that Ann Maxey will be joining the organization as HR Manager / Executive Assistant on Monday October 10, 2016. This new full time role provides Herrmann with the HR know-how that will help us grow and develop, as well as Executive support and meeting planning.    Ann and her husband, Mark (a FireMedic) live in Tampa, Florida. Together they have two daughters. Brianna, 18, a Freshman at University of Central Florida and Sabrina, 15, a Freshman at Gaither High School. She enjoys cooking, sewing, travel, and crafts. In her spare time she teaches Sunday School and is actively involved in community efforts/activities related to Feeding the Homeless and End 68 Hours of Hunger. She was born in the Philippines but grew up in St. Louis, MO. She graduated from Washington University, St. Louis with a BA in Psychology & African-American Studies and from University of MO with a MA in Industrial/Organizational Psychology.",Low-B
FYI-Dorothy says that at least half of the company used to sign up for the FSA.,Low-B
"Jen, we need to schedule time to talk about how to best work together. I'm not feeling 100% to care about how I will stay on top of everything with this new plan. I have a feeling things are slipping through the cracks which makes me very nervous. Perhaps you can send a List of outstanding items that I need to be working on with the timeline over the next few weeks. I know we need to try to find reasonable lodging in Nashville for the lead events and decide if I should drive or fly depending on costs also we have decided to have our February leadership meeting in Tampa and want to make sure that we have a reasonable way to manage that meeting I actually thought perhaps that getting an Airbnb house with meeting space in the dining room or something which may be more reasonable than a Regis.",Low-B
Can you read the full e mail trail below and give me some insight?,Low-B
Val and JT Live there so we should probably be in a location that allows them to easily drive to the meeting Leslie will fly down so if we have a big house where Leslie can seem me and Dominic can stay that's great or we need a reasonable hotel situation but we probably need to get on the flight really soon and I will need a ride to Tampa from Orlando if JT or Val plan to be there. Can you get started on looking at some options there?,Low-B
FYI--- not passed yet but possibly may have changes that could affect us. Stay tuned…,Low-B
"FYI— During my 121 with Jennifer, a good question, came up. We wondered if there was a budget for unpaid speaking engagements? Betsy let us know below that there is not (aside from ATD and training I suppose)- but perhaps she is not taking into account the handouts and my travel- not sure. It appears that there is not a budget for the unpaid speaking engagements I am doing? That could be a problem as the expenses I incur, if not reimbursed, would come out of nowhere and not line up with the budget. Maybe we need a thought leadership budget that Jen and I manage?",Low-B
Looking forward to the summit. Can you please remind me of the specific format David uses in his breakout sessions like the one I am doing on technology? We discussed the topic but I overlooked asking him about the format. I seem to recall from previous summits that the format is often that each panelist speaks for a short amount of time (if so how long?) o and then there is group discussion. (I also seem to recall a Q&A format in some sessions) or does it work differently than wither of those? If so what is the format? I also seem to recall that I can use visuals if needed. Please advise as I am working this week to finalize everything.,Low-B
Go ahead and book. Sorry if that was not clear.,Low-B
"Good—I was hoping you would be ok with it. Since I have worked with her for so long, I wanted her to hear the context from me so you two could focus on the future : )",Low-B
Great ! Thanks for letting me know. I spoke with Marla last night and let her know- so you could be speaking opening together. She feels this will accelerate the writing and decision making process. She said she struggles with the re writes with Mark—needing so much detail at the outline phase that she ending up writing it then. I will try and make sure we avoid that—it is not happening with the book so she and I may have a faster sign off process. I was unaware that was happening behind the scenes with Mark.  She seems in a good place! You have managed that relationship well!,Low-B
Great news! Wonderful application and terrific revenue per thinker.,Low-B
Here it is-I may have changed a few minor things.,Low-B
"I caught something in the draft that is a detail but one I think our CP’s might wonder about. See the modification below. It looked like we were putting “leaders” as primarily A quad thinkers because of the phrasing, and there is a weird punctuation after the word better in the following paragraph ( in the original ( attached):  Diversity and inclusion are at the heart of our entire business. It¹s what Whole Brain® Thinking is all about. Being able to tap into the full range of different perspectives, ideas and backgrounds is what makes us better, more effective leaders. As we all focus on our goals, implement, collaborate and innovate, we depend on the synergy that diversity brings us as a team and as partners working with diverse clients, organizations and thinkers around the world.",Low-B
See attached for my proposal—once I get the art I can have Nehdi mock this to scale—do we have those exact dimensions? Will need it to finish.  Please comment if you prefer with ABCD or not. Kevin the creativity model in BOT was WAY too much info so I simplified the PS walkaround. Does it work?,Low-B
See attached recent trend report. I am looking at it in preparation for my TedTalk style presentation at LEAD later this month on the future of work and agility. If you see anything else out there that would be of interest please pass that on!,Low-B
"Hi -this needs some updates Dorothy should have IT next to her title on all slides On LT slide- People should not aLl reporting to me-they should be as they are on the main chart-eg Dorothy reporting to Karim, JT to Dominic etc Does everyone have bullet points or just some? The think bubbles don't show up too well Shanna is working with John on his note...",Low-B
Hi Jeff—happy to discuss. Can you work with jean to find a time to talk?,Low-B
"I just learned we will be working together for the meeting next week on the “one thing” ( see page 6 of the attached)  we will each do to help us achieve our objectives. We need to be prepared to present that to the rest of the company on Day 1. I am hoping we can find a time to talk! Since many of you will be travelling Monday, I think tomorrow Friday the 18th is all we have : )  I can do ( all EDT)  8 am  1 pm 4 pm  1 pm is friendlier for Jeff. Will that work for everyone? If not then let’s try for 4 pm. 8 am will be our fall back. Please let me know what might work!",Low-B
"Ok—the form is new, isn’t it Jen? I understood there was no form.",Low-B
"Your stuff really works—you really help ind, teams and org be better thinkers, better message, better ideate—everybody does diversity, “innovation” this really does not differentiate you as the thinking company with 35 years of research and stuff that really works, not fluff….should describe the actual “work’ we do as best we can, not lofty consulting terms read off like a laundry list. You do not really say what you do—you just say you do this and this and this. That combined with the flashing video just exhausts me and I walk away not clear that you will help me adapt and thrive and certainly not know how you will.",Low-B
Ok—sorry to hear that…hang in there.,Low-B
Perfect! If we have already explained proformas earlier that does the trick!  Many thanks for the quick response…,Low-B
Progress is always terrific!  Go team!,Low-B
Sounds good—I think the deck will be helpful as a resource if questions come up along the way : )  Mya need to go on route 40 – so reception may be tricky. Hard to judge which roads are best.  Are you ok if the call doesn’t happen? Will try but no guarantee. I may opt for 26 via Hendersonville. You used to do this commute—have an opinion?,Low-B
"Out of the 12, 10 mentioned that the Fortune 9 out of 10 was the wrong thing to bring up—(we also got this feedback from the advisory board). Why? It says that those companies which are not perceived as progressive or edgy, are doing this so why would I want to do this for my company since they are all perceived as “noisy” companies, not cutting edge etc.  The only other comment was that ‘if I work for one of those companies then we are probably already using this stuff’  …I wanted to see how you could actually help..what solutions do you actually have for this problem(second half)..I got the message in the beginning—those quotes really got me, drop the 9 out of 10 and get to how WB helps solve the problem versus telling me we do this and that",Low-B
It was great seeing everyone in action last week during our service day. See below the thank you from Julia at Asheville City Schools!  We do make a difference!,Low-B
"Also, please provide your feedback today if possible so I can review it later. We will live with this model for a while so I want to get it right. Reminder- the whole brain business book chapter refers t this as a general model- not specific to CEO’s, which is fine and it can become the basis of our leadership agility program.  Many thanks for your help!",Low-B
"FYI see Orin’s response below to my question about who might attend with me.   Jen, do we/Can we get a participant pass as part of this arrangement? We can position them as my support?   Please coordinate this with Orin and let us know.",Low-B
Glad to announce that the HBDI and WBT are in a new McGill University program being offered by HBDI practitioner Robert Parris.    Donna- nicely done!,Low-B
"Hi- with all the changes going on , things are a bit in flux. Seeing the updates in advance is ideal. Would each team member please send out your update to the team by e mail ASAP and no later than EOB today? In light of the shorter meeting, we will need to be super-efficient in our process. Please read these before our meeting tomorrow.  Please send any agenda items you want to make sure we process to Jen by EOB today.",Low-B
"Hoping you are having/had a great Easter weekend!  Jen and Marla, nice job- it looks like we are accepted.  Much time has gone by since we put this on our list. It would be good to clarify our objectives:  *         I assume this is primarily a direct market, healthcare vertical? Do we need a CRM to attend? If so which one? *         Did we plan a booth and if so have we kept that plan or did we cancel it?   *         Size of total audience attending and alignment with our ‘target’ in the direct? *         Number of probable attendees for the 2 sessions combined? *         What would success look like – how many target qualified leads and target cost per lead based on our projected costs? *         Is there any reason why we would NOT accept this? (Do not want to make any assumptions!)  I will need to let them know by Tuesday, so please confirm by then that we want to proceed so Linda can accept on my behalf.",Low-B
I hope this list will help us sort out which goes where for sending to Donya. I added a cartoon for the preface- I think it would be best placed right where I mention cartoons- or in the front if that is not possible. I will respond to Donya with an update. Merry Christmas and thanks so much for all of your help!!! That goes to you too Marla!,Low-B
"I spoke with Deb Stratas at IBM, who designed the TLY ( The Leader in You) program for technical professionals at IBM, that Whole Brain Thinking and the HBDI have been part of for the last several years. She shared with me that after analyzing the ROI of the program ( “powered by WBT/HBDI”), they measured an 8 point increase in engagement and 3 point drop in attrition! Although we cannot take full claim for those results, our part of the program is consistently ranked as the most liked and she confirmed that we are part of the reason why they achieved such stellar level 4 <https://www.mindtools.com/pages/article/kirkpatrick.htm>  results. Attached is an internal IBM document reporting their approach that we cannot share externally, but we can share the results with our clients and prospects. Great to see this ROI!",Low-B
In case you ever wonder if our newsletter gets passed on. Scroll down below-Danny is using it to introduce us to his client at Walmart!  Well done!,Low-B
"I thought you would enjoy the article (click or use link below) that resulted from the “lunch and learn” session we did in addition to the paid program on Cognitive Diversity in  Orlando last week (which included participants from Walt Disney, Universal, The Department of Defense, the College of Central Florida, several independents and others.)  Cognitive Diversity is one of the pillars of our point of view focus you learned about at the company meeting in January.  The article describes  the 30 minute lunch and learn session, which the school is using to gain buy in to their Diversity program with students and faculty. We provided this as a way to “give back” to them as a sponsor of the program and hopefully peak some interest in Whole Brain Thinking at the College of Medicine at UCF. As it was a small group, we also offered the HBDI experience as a way to get them intrigued and hopefully started.    Enjoy your weekend!",Low-B
In the spirit of clearer communication and to further clarify my last e-mail and my thinking:  I am glad we made the decision to move NOW. Let’s make sure we watch closely the distraction factor so we do not get caught off guard and lose too much momentum on keeping the business growing while we are looking.,Low-B
Many have asked if the LEAD presentation I did last week was recorded as many missed it or were unable to log on. It was recorded and will be uploaded to youtube- hopefully soon (they had said it would be up by now). I will let your know as soon as it is.,Low-B
"Wow! Great work under duress...I love the new look and feel- clean! Per your request, am sharing a few links/areas to attend to- I know you are still working on it ... The link to our career opportunities on the About Herrmann page just loops back to the main page. also Andrew and Yosuke and ? are missing from the line up (just FYI- may be in progress etc) I submitted a contact form - it refreshes right back to the page- no confirmation appears. On my screen -the send button is just below the box and requires scrolling- that may be easy to move up a bit. On the main page i assumed that I could click on the round icons above each section (Thinking about results etc). I suspect others will too. On What we do-- under govt there is a typo. I can't seem to pull up our current site to see what we had before ( new site is coming up) At least remove ""type of"" if nothing else",Low-B
Ok—really too bad. Nehdi will see if we can change the background.,Low-B
"Thats all for now- happy to review further if that is helpful...""",Low-B
"Team, I am not sure I love any of them but prefer 1 and 2. Do you have a preference?",Low-B
Terrible!,Low-B
Thank you Dorothy…!,Low-B
Thank you for the yummy whole brain card!!!,Low-B
I think the Oris call needs to include Dominic -use Mom's passing as an excuse though Keep linear training-I need time next week too so that will end up washing out.   I have not had a 1-1 with Betsy for weeks-I think I need to keep that too...  Sent from my iPhone,Low-B
"Note—many did not actually attend. I suggest you also send the attendance report that Yosuke can pull to show who attended, asked which question , answered polls etc.",Low-B
Glad this all worked out :)   Jennifer is a great resource!!!,Low-B
Thanks Betsy—actually I will be up at my Mom’s tomorrow waiting on a delivery and most likely can work around your schedule. Why don’t you send me some options and I will see what seems to work best?,Low-B
"Thanks Betsy.  The list sounds complete. My questions:  *         Will everything, including the handout, be in color (except the other side of the card stock)?  *         Will the postcards be similar to the last ones we created? If you can send me the art it will help in my presentation as I refer to them *         Can you please send the attachments?: ) *         I trust they know their attendance so we should be able to produce very close to what we need with very little waste.  *         I trust the comment about ‘we cannot give them everything ‘ and pen/note paper means you will leave the communication model as is?  Thanks!",Low-B
"Wow-Well done! Congrats are in order. I am sure you must be very excited.  In reading through it, I noted a typo in our company description on page 4:  …Many businesses are trying to more with less, (while) with the need to close the gap in knowledge and skills.   Also on page 14: Ann Herrmann-Nehdi   It may be too late to fix—but if you will be distributing PDF’s and can change those I would appreciate it! Thanks and see you at ICE.",Low-B
Thanks for the catch Danny! See corrected version attached.,Low-B
They have now taken this into hand and have reached out : )  BTW my car is telling me that the brake pads are worn out- I have a call into BMW service in A ville for a potential appt Thursday am- based on calendar that seemed to be the easiest. Will let you know when I hear back.,Low-B
Unless you think I need to look at them- I trust your eyes are enough! Thanks for keeping this moving!,Low-B
"I hope all is well! Did Alison ever get the evaluation summary completed? Also, I was wondering about follow up for other HRPS sessions. Is there anything I need to do on my end?  Again many thanks for the support for the session!",Low-B
Hmmm. This is bizarre—suggest a phone call perhaps with them to clarify where the ai files are? If they needed to change them and them move to jpeg for some reason we need to understand why and how to fix these!,Low-B
Here is my biggest concern: His communication style reminded me a lot of  Yosuke. I had a hard time following him in our call (and you know how yellow I am ). I had to repeat questions a few times to get clear answers. I feel like you might need to reel him in. What would you have done differently in the Yosuke hire to make sure he would work well with others and with you?  How would you ‘test’ for that? Can you do that now?  I slept on this last night and really listened to my intuition before writing this. I am sending my notes so you could see how the conversation went ( I took out a lot of the filler stuff that took place).,Low-B
I just reviewed this. Unless I stay up all night—will not get through to 20. Will do as much as I can! And keep you informed.,Low-B
I have a few to add from this week but mostly Q2 opportunities. Traveling to FL next week so should be adding to pipeline.,Low-D
"I’m right there with you. All the more reason why sharing what is and isn’t working in the sales process is critical to our success and growth.   I don’t know about you, but I like to WIN and WIN BIG, why I came to Herrmann and for me (and my big GREEN brain) it’s about streamlining or even creating processes where there aren’t any so we can scale, automate and get stuff going FAST – build up a transactional base and then always have a handful of BIG accounts/deals in the pipeline.",Low-D
Already did that. But she wanted examples of the Templates that are missing. And I told her pretty much all of them.  Can you do me a favor and send me a screen capture from your HS when you are in a contact record and going to send an e-mail and go to the template drop down menu to choose which e-mail to send.  If it isn’t too much trouble!,Low-D
Awesome!!!! Seeing first-hand the impact of HBDI and Whole Brain Thinking with this group was hugely impactful for me.   Thank you Karim for reaching out to this group and letting us be a part of the learning.,Low-D
I have a personal iPad Mini that I can bring if we want to show some of the content on a different form factor? Just a thought.,Low-D
Calling her on her cell so I’ll call you first and then conference her in.,Low-D
Good Morning! The only customer that I have on Axon is Kilpatrick and Stockton and I’d be happy to check with them to see if they would be interested in Beta testing the new Digital Profile Pack.,Low-D
Hello Jeff! Sorry I had to throw you into voice mail :( I have a call in 10 minutes with Ashely that shouldn’t take too long (to wrap up a proposal) and then I can call you..so around 11:45ish EST.,Low-D
"Okay. I was just e-mailing you. I'm on there but have a message that says: ""waiting for the presenter.""",Low-D
Here you go! I'm at an early lunch meeting with Cox right now bout call me after 1 EST if you have questions.,Low-D
Hi Jeff. I just called you back but got your voice mail. I was another call and couldn’t click over fast enough. Just call me back when you are free.,Low-D
I concur. Just let us know what we ultimately decide.,Low-D
"I have a ShoutOut for Toni :) While Bethany was out on medical leave, she was a huge help in getting things done internally and even getting on the phone with me and a few customers!  My next one would be for the AM and CRM team collectively, including Ashley and having some really productive and insightful calls over the last few months on all things sales..what’s working, what’s not working in our sales efforts for prospecting and lead generation; best practices from other customers that we’ve been able to share; positioning our various products and services within an organization….the list is long!  Hope you are having a good trip. Travel safely back to the UK :)",Low-D
"I second that!! It is exhausting, and not a good of time for me to have to make request to my AM to look up this kind of information and then wait for a response. If we can move some of the NetSuite data into HubSpot for “view only” then I’d like to understand what the hold up is?",Low-D
"If you find it, can you please share with all? Most of my e-mails on DPP have been “one-offs” after I’ve had a conversation with a customer so mine are pretty specific.",Low-D
"Do you want to join me at 2 pm EST for a call with Hearst Autos? Miranda is attending certification in October here in Atlanta and came from Cox Automotive (one of our biggest customers: Autotrader, Manheim etc. to name a few of the companies under the Cox umbrella).",Low-D
"Please go ahead and follow up on this one as the e-mail address is cox.net which tells me this is an individual that is simply an “end-user” of Cox Media’s internet services and not a Cox Automotive employee, which would be CoxAuto.com or one of their other companies like DealerTrack, Manheim or AutoTrader.   If it turns out they are affiliated with Cox, then please let me know.  Happy Selling!",Low-D
"Just a head’s up on this and my 2 cents…..Connect at some point (sooner rather than later), with resellers in your territory as many of them specialize in HBDI combined with sales training i.e. Mo Bunnell and BIG for example, and they may have contacts/relationships with prospect companies that you are contacting.     I had this come up just this week with a reseller in Atlanta, who works specifically with the sales and marketing group at Home Depot so now, she and I are going to leverage that relationship and I’ll bring her into the account with L&D and Operations/Strategy divisions, which is where we play, so we can work together and combine efforts to expand HBDI across the entire organization.",Low-D
"LOL! You were busy schmoozing and building relationships….all the RED stuff that you love ;-)   On the E-mail Hunter – there is a plug in for LinkedIn. Download it! When you are in Sales Navigator, you’ll now see a “hunter” tab. (attached is a picture). When you click on it, a logical company e-mail address will come up (second picture) with a confidence score. WAY COOL!! Off and running now on prospecting and messaging.",Low-D
Looks like Zech has it on our calendars for next Thursday!,Low-D
My vote is for RSM...differentiates our role from AM with little or no explanation needed.,Low-D
"Not opposed however just a head’s up that flying in and out of Omaha is not easy…hardly any direct flights so folks usually get routed through Chicago, St. Louis or Denver and the airfare can be pricey so that may be a deterrent.",Low-D
Rest up!! We all miss you.,Low-D
"Speaking from my experience thus far, get with them quickly. I’ve already wasted too much time on what I thought were “warm” prospects based on web-site traffic and other indicators, only to find out that they are accounts “owned” by a reseller. HubSpot is great for a lot of metrics related to website phising etc. but I’ve discovered that the “leads” that will pop up, are 9 out of 10 times, tied to a reseller – and HubSpot does not give us that level of visibility – only NetSuite or Donna do. Bring on NEW LOGOS!!",Low-D
"Thanks Quinton! One day….trade-shows or at least the exhibition part of it will probably go away. I know in companies that I’ve previously worked for and even done some consulting with, that it is always the largest line item in their annual budgets with the least ROI (I’m sure Betsy would agree).",Low-D
Thanks! Looking forward to a prosperous 2017!!!,Low-D
"Thanks. I’m local  - well, 30 miles north of downtown ATL! If you stay at any of the recommended hotels, everything is within walking distance of BIG, including restaurants etc. Let’s touch base on this towards the end of this week. I’ll be completely out-of-pocket the week of October 10th.  Your account manager (not sure, who you have?) should train you on Axon so you can pull your profiles and also set up “no charge” HBDIs. Unless I’m running around out of the office in meetings, this makes it easier for me but our AM team is there to help.",Low-D
Ugh.. I hear you on making the contacts stick to an account record. I’m having issues there too. Not having problems with  my notes though. Maybe we are trying to get HS to do too much for us sales folks?!?! Just saying!,Low-D
Welcome to the Herrmann Team Virginia!,Low-D
"Welcome to the team Jeff!!   If you need any help with anything, please do not hesitate to reach out to me. I came on board in May as a CRM for the southeast. Looking forward to meeting you in person later this month.",Low-D
Cheers!,Low-D
Woo Hoo!! Stay strong.,Low-D
Welcome Kelli! Looking forward to meeting you in person.,Low-D
This Friday is open (except for my weekly call with Dominic at 10:30 am EST if that happens this week?).   Next week is Cert in Atlanta but I can make Thursday work.,Low-D
That works.,Low-D
"2 of the 8 Deals tagged as Marketing for me are truly NEW Accounts that came in from our website: Arylessence and Brisk Coffee. Having said that, these two accounts heard about us because 1) account did a team WS with a reseller almost 4 years ago (Arylessence) and 2) attending a chamber event in Florida where CINTAS was the keynote speaker and they talked about HBDI (Brisk Coffee) – so not sure how those get attributed to Marketing?",Low-D
"Other notable points: I have nowhere near the pipeline I need in order for me to hit my 2017 quota. According to this spreadsheet, I have 24% 2017 Quota through February,  as it stands today and that is only if every single deal I have forecasted closes.  I’m 76% short on forecast for the year and really need 3Xs that in my total pipeline at 50% or higher so I have to continue with my self-generated, targeted prospecting efforts and leverage resellers where I can.  I could keep going :)",Low-D
Attached is the one I did for Southwire.     Won’t be on the Player’s Only call. Too much to get done today and I was traveling Thursday and Friday last week.,Low-D
Awesome! Is there a communication going out to customers who are on Axon to notify them of the new feature?,Low-D
Be safe!!!,Low-D
Ditto. Too much to do :),Low-D
Ann just emailed me and needs to speak to me at 2:30 regarding some issues we are having with UCB over in Europe. Can we push our call to 3:00? I'm sorry for the last minute urgent request but Ann has to call over to Europe after our call.,Low-D
"Welcome Naomi! I look forward to working with you  Looks like you, Beckie and myself are the newsest memebers of the Herrmann team.",Low-D
"If you find it, can you please share with all? Most of my e-mails on DPP have been “one-offs” after I’ve had a conversation with a customer so mine are pretty specific.",Low-D
Can we schedule a Players Only call for this month? It has been awhile.,Low-D
Checking now and I'll get back with hopefully today.,Low-D
Tomorrow works great. Morning will be better up to 1:30 or any time after 3:30.,Low-D
"Also, I’ll keep you in mind for any sales phone calls that I schedule and loop you in if you would like? Although I’m still learning, I feel like I’m beginning to get a good flow working.",Low-D
"No worries Zech. Hope everything is okay. I know for me, I jumped only because I was out last week and then in Grow BIG this week so I’m still buried and needed the extra hour back in my morning.",Low-D
My vote is for RSM...differentiates our role from AM with little or no explanation needed.,Low-D
"Many thanks for your reply.  Doing the individual debriefs with the team members is all part of the team debrief process so that is just fine.  With regards to the meeting with Karim, the 30th July is currently free for him between 9am and 4pm.  Is there any particular time you would like to book the hour in for?  Also would you like to do the call via Go To Meeting or Skype or a phone call?  We are happy to do whichever works best for you – and we can set up the GTM and send you log in details if that is preferred.  I look forward to hearing from you soon.",Low-D
"Could I please get your advice on how best to deal with the situation below in terms of Netsuite.  Joanna Floyd was at Bain Capital and had booked to attend Cert in September with us.  Bain Capital have already paid the full amount for Cert as they wanted to get it paid before the end of their financial year.    So we have a Netsuite record #2113 for the order confirmation with the payment against that currently.    Should we move this record under Joanna's new client record and mark her Bain Capital one as inactive?  Or should I leave the Bain one there as it has the payment on it and we haven't officially invoiced for it yet, and set up a new one at zero cost against her new record so it shows up as her attending?  I think option 1 would be best but wanted to check with you first.  I hope you can help.",Low-D
"Thanks for coming back to me on this and letting us know, I'll update Karim on this news as well so he's aware.  We wish you the best of luck for your last week at Bain Capital and for your next venture, and we look forward to welcoming you onto the course in September!",Low-D
"Seeing as Karim just replied to that other email, I’ll run it by him quickly I think, I think he will say yes too, but would rather have that in writing!!",Low-D
"Thank you, I can't wait now, just 3 more weeks of work and 5 weeks until the estimated due date - couldn't come soon enough as my body seems to be giving up on me now!",Low-D
"Thanks for confirming Christine, please look out for the email from our fulfilment team either later today or tomorrow with the soft copies and the tracking details.  If you have any questions or queries at all please do not hesitate to contact me.",Low-D
"Do you mean you have tried to put an entry through or you can’t even see it?  It takes me to the questions, but I haven’t tried to enter anything myself – although Paul did a test and that worked.",Low-D
This just came through - I'm guessing it's from you!,Low-D
"Thank you Dorothy, that’s perfect.",Low-D
"FYI…. It’s a difficult one as I know Bowman and Paul wracked their brains for the best way to have the form show ‘within’ our website as Karim wanted – and this was the only way.  So email responses are the only way.  What do you think?  (By the way, the form is not findable on the website – people will only find it if we share it with them).    When are sure that we are going to use it and we have updated it fully I will replace the Survey Monkey website address on the Pardot redirect so that it will remain the same website address that we send to people – the redirect website address.",Low-D
"Many thanks for coming back to me on this I really appreciate it.  I’ve spoken with our Managing Director, Karim Nehdi, and explained the situation to him in full.  He has agreed to sell the support tools to you based on our existing relationship with the BBC and your understanding of the information I gave previously about the games being used in the correct way.    He would also very much like to see you train in our tool when you have the availability next year, so we will keep in touch with you as and when dates for 2015 are published.  As yet we don’t have them in place, however there is usually one in February, one in May, another in September and the final one in November (which is most likely to be held in Paris).  I’ve added you to our mailing list so you can be one of the first to know when we publish our new dates.",Low-D
"With regards to the tools, the prices would be as follows:-  Whole Brain Mat: £149 Diversity Game with Expansion Kit: £94 Diversity Game Extra Cards: £30  Please note these prices are subject to VAT and P&P.  We would be able to send them out to you by next working day courier and our cut off time to deliver the next working day is 1pm each working day.  I look forward to hearing from you should you wish to go ahead and place the order.  We have your address as follows from your original enquiry, could you please confirm if this is the correct address for billing and for delivery?  Also if we need to send the invoice to a certain email address or if we require a PO number from you for the order please do let me know.",Low-D
"I just had another look and yes I found it, I’ve just noticed that in your first email you’d said her surname was Bertrand, not Bernard – which explains why I couldn’t find it!  It was sent on the 14th October to Sophie originally.  Do you need a new hard copy printed or were you just looking for a soft copy?  I’ve attached a soft copy here for you.",Low-D
